ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10232322,HY420073,09/12/2015 03:28:00 AM,042XX W KAMERLING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2534,025,37,23,08B,1147884,1908651,2015,02/10/2018 03:50:01 PM,41.905290267,-87.732215052,"(41.905290267, -87.732215052)"
10232323,HY420018,09/12/2015 01:35:00 AM,003XX W 91ST ST,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,true,true,0634,006,21,49,04A,1175865,1844597,2015,02/10/2018 03:50:01 PM,41.728936323,-87.631354423,"(41.728936323, -87.631354423)"
10232324,HY419844,09/11/2015 10:23:00 PM,082XX S HERMITAGE AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,false,false,0614,006,18,71,15,1166110,1850151,2015,02/10/2018 03:50:01 PM,41.744390079,-87.666931801,"(41.744390079, -87.666931801)"
10232325,HY419979,09/12/2015 01:00:00 AM,002XX E 35TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0211,002,3,35,08B,1178281,1881834,2015,02/10/2018 03:50:01 PM,41.831064035,-87.621374706,"(41.831064035, -87.621374706)"
11230563,JB151860,08/01/2016 12:00:00 AM,004XX W 99TH PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,2232,022,9,73,11,,,2016,02/15/2018 03:50:23 PM,,,
10232326,HY420039,09/12/2015 02:24:00 AM,001XX W 103RD PL,0820,THEFT,$500 AND UNDER,RESIDENCE,true,true,0512,005,34,49,06,1177175,1836326,2015,02/10/2018 03:50:01 PM,41.706210169,-87.626804247,"(41.706210169, -87.626804247)"
10232327,HY420077,09/12/2015 03:50:00 AM,064XX W 63RD ST,0334,ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,RESTAURANT,false,false,0812,008,23,64,03,1134352,1862047,2015,02/10/2018 03:50:01 PM,41.777651019,-87.783020155,"(41.777651019, -87.783020155)"
10232328,HY420065,09/12/2015 03:40:00 AM,081XX S GREEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0613,006,21,71,14,1172055,1850854,2015,02/10/2018 03:50:01 PM,41.746190799,-87.645128036,"(41.746190799, -87.645128036)"
10232329,HY420021,09/12/2015 02:01:00 AM,079XX S LANGLEY AVE,0460,BATTERY,SIMPLE,VEHICLE NON-COMMERCIAL,false,false,0624,006,6,44,08B,1182272,1852524,2015,02/10/2018 03:50:01 PM,41.750543123,-87.607639382,"(41.750543123, -87.607639382)"
10232330,HY419969,09/12/2015 01:07:00 AM,089XX S HALSTED ST,1020,ARSON,BY FIRE,RESIDENCE,false,false,2223,022,21,71,09,1172543,1845622,2015,02/10/2018 03:50:01 PM,41.731822765,-87.643493574,"(41.731822765, -87.643493574)"
10232331,HY418701,09/11/2015 12:05:00 AM,028XX S AVERS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1031,010,22,30,14,1151170,1884836,2015,02/10/2018 03:50:01 PM,41.839875414,-87.720768716,"(41.839875414, -87.720768716)"
10232332,HY420005,09/12/2015 01:30:00 AM,012XX S ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1022,010,24,29,08B,1155903,1894334,2015,02/10/2018 03:50:01 PM,41.865845054,-87.703144716,"(41.865845054, -87.703144716)"
10232333,HY419827,09/11/2015 02:00:00 PM,011XX N WASHTENAW AVE,0620,BURGLARY,UNLAWFUL ENTRY,STREET,true,false,1211,012,1,24,05,1158195,1907290,2015,02/10/2018 03:50:01 PM,41.901351049,-87.694376484,"(41.901351049, -87.694376484)"
10232334,HY420059,09/12/2015 03:00:00 AM,001XX N CENTRAL AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1512,015,29,25,04B,1139029,1900374,2015,02/10/2018 03:50:01 PM,41.882742824,-87.764944195,"(41.882742824, -87.764944195)"
10232335,HY420060,09/12/2015 02:00:00 AM,054XX W FERDINAND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1523,015,37,25,08B,1139951,1902621,2015,02/10/2018 03:50:01 PM,41.888892069,-87.761503549,"(41.888892069, -87.761503549)"
10232336,HY420080,09/12/2015 03:25:00 AM,003XX W DIVISION ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1821,018,43,8,08B,1173962,1908314,2015,02/10/2018 03:50:01 PM,41.903824106,-87.636432547,"(41.903824106, -87.636432547)"
10232337,HY419948,09/12/2015 12:19:00 AM,026XX W 57TH ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,0824,008,16,63,06,1159839,1866768,2015,02/10/2018 03:50:01 PM,41.79012053,-87.689453821,"(41.79012053, -87.689453821)"
10232339,HY420049,09/12/2015 02:53:00 AM,038XX W MONROE ST,041A,BATTERY,AGGRAVATED: HANDGUN,RESIDENCE,false,false,1122,011,28,26,04B,1150823,1899387,2015,02/10/2018 03:50:01 PM,41.879811873,-87.721661659,"(41.879811873, -87.721661659)"
10232340,HY420084,09/11/2015 02:30:00 AM,002XX S CANAL ST,0880,THEFT,PURSE-SNATCHING,STREET,false,false,0121,001,2,28,06,1173177,1899236,2015,02/10/2018 03:50:01 PM,41.878931004,-87.639585621,"(41.878931004, -87.639585621)"
10232341,HY420069,09/12/2015 03:20:00 AM,004XX W MENOMONEE ST,0460,BATTERY,SIMPLE,STREET,false,false,1813,018,43,7,08B,1173266,1912263,2015,09/24/2015 07:50:13 PM,41.914675846,-87.638871656,"(41.914675846, -87.638871656)"
11230662,JB151858,04/22/2017 12:01:00 AM,091XX S COLFAX AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0423,004,7,48,11,,,2017,02/15/2018 03:50:23 PM,,,
11230885,JB152058,01/20/2018 12:00:00 PM,070XX N SHERIDAN RD,0890,THEFT,FROM BUILDING,APARTMENT,false,false,2423,024,49,1,06,,,2018,02/15/2018 03:50:23 PM,,,
10232342,HY420095,09/12/2015 02:15:00 AM,026XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,BAR OR TAVERN,false,false,1222,012,2,27,08B,1158579,1899912,2015,02/10/2018 03:50:01 PM,41.881097305,-87.693168198,"(41.881097305, -87.693168198)"
10232345,HY420055,09/12/2015 01:44:00 AM,010XX N ASHLAND AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,RESIDENCE,true,false,1213,012,1,24,11,1165530,1907297,2015,02/10/2018 03:50:01 PM,41.901217182,-87.667434152,"(41.901217182, -87.667434152)"
10232346,HY418925,09/11/2015 08:30:00 AM,014XX W 81ST ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,false,false,0612,006,21,71,26,1167954,1851029,2015,02/10/2018 03:50:01 PM,41.746760048,-87.66014999,"(41.746760048, -87.66014999)"
10232347,HY420085,09/12/2015 04:10:00 AM,043XX S MARSHFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0924,009,12,61,14,1166063,1875948,2015,02/10/2018 03:50:01 PM,41.815181342,-87.666370873,"(41.815181342, -87.666370873)"
11230751,JB151826,04/01/2017 12:00:00 AM,024XX N GENEVA TER,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1935,019,43,7,14,,,2017,02/15/2018 03:50:23 PM,,,
11032713,JA365235,09/10/2006 05:00:00 PM,037XX W 55TH PL,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,false,false,0822,008,23,62,02,,,2006,07/29/2017 03:56:00 PM,,,
11032914,JA365404,07/26/2003 12:00:00 PM,040XX N LINCOLN AVE,1155,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,BANK,false,false,1911,019,47,5,11,,,2003,07/29/2017 03:56:00 PM,,,
10232348,HY414621,09/07/2015 11:20:00 PM,047XX W WEST END AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,false,1113,011,28,25,08B,1144858,1900562,2015,02/10/2018 03:50:01 PM,41.883150785,-87.743534907,"(41.883150785, -87.743534907)"
10232349,HY420035,09/12/2015 01:43:00 AM,041XX W VAN BUREN ST,041A,BATTERY,AGGRAVATED: HANDGUN,APARTMENT,false,false,1132,011,24,26,04B,1148864,1897701,2015,02/10/2018 03:50:01 PM,41.875223384,-87.7288985,"(41.875223384, -87.7288985)"
10232350,HY420087,09/12/2015 03:55:00 AM,053XX W MADISON ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,true,false,1522,015,29,25,24,1140611,1899502,2015,02/10/2018 03:50:01 PM,41.880321047,-87.759156379,"(41.880321047, -87.759156379)"
10232351,HY420067,09/12/2015 02:30:00 AM,022XX E 122ND ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,true,false,0434,004,10,51,14,1193124,1824621,2015,02/10/2018 03:50:01 PM,41.673716415,-87.568781136,"(41.673716415, -87.568781136)"
10232352,HY420068,09/12/2015 04:00:00 AM,099XX S YATES AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,STREET,true,false,0431,004,7,51,26,1194133,1839535,2015,02/10/2018 03:50:01 PM,41.714617409,-87.564600991,"(41.714617409, -87.564600991)"
10232353,HY420103,09/12/2015 12:00:00 AM,001XX W RANDOLPH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0122,001,42,32,14,1174926,1901269,2015,02/10/2018 03:50:01 PM,41.884470703,-87.633102775,"(41.884470703, -87.633102775)"
10232354,HY420104,09/11/2015 01:15:00 PM,026XX S CALIFORNIA AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,1034,010,12,30,11,1158126,1886449,2015,02/10/2018 03:50:01 PM,41.844162699,-87.695199039,"(41.844162699, -87.695199039)"
10232355,HY420097,09/11/2015 10:15:00 PM,011XX N ASHLAND AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1213,012,1,24,06,1165521,1907578,2015,02/10/2018 03:50:01 PM,41.901988458,-87.667459199,"(41.901988458, -87.667459199)"
10232356,HY420075,09/11/2015 01:15:00 PM,026XX S CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,1034,010,12,30,06,1158126,1886449,2015,09/24/2015 07:50:13 PM,41.844162699,-87.695199039,"(41.844162699, -87.695199039)"
10232357,HY420082,09/12/2015 12:01:00 AM,027XX S KEDVALE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1031,010,22,30,04B,1149159,1885560,2015,02/10/2018 03:50:01 PM,41.841901285,-87.728129583,"(41.841901285, -87.728129583)"
11033829,JA366883,08/01/2011 03:00:00 PM,016XX W 106TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,2212,022,19,72,11,,,2011,07/29/2017 03:56:00 PM,,,
10008494,HY197960,03/25/2015 12:45:00 PM,012XX N CLARK ST,0810,THEFT,OVER $500,STREET,false,false,1824,018,42,8,06,1175312,1908573,2015,02/10/2018 03:50:01 PM,41.904504612,-87.63146594,"(41.904504612, -87.63146594)"
10232358,HY420071,09/12/2015 04:00:00 AM,009XX N MOZART ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1211,012,26,24,14,1157211,1906267,2015,02/10/2018 03:50:01 PM,41.898563902,-87.698018649,"(41.898563902, -87.698018649)"
10232359,HY420078,09/12/2015 04:05:00 AM,040XX W WELLINGTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2523,025,31,21,08B,1148914,1919641,2015,02/10/2018 03:50:01 PM,41.935427983,-87.7281466,"(41.935427983, -87.7281466)"
10232361,HY419186,09/11/2015 11:37:00 AM,020XX N ORCHARD ST,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,1812,018,43,7,06,1171278,1913694,2015,02/10/2018 03:50:01 PM,41.918646522,-87.64613311,"(41.918646522, -87.64613311)"
10232362,HY419736,08/27/2015 03:00:00 PM,001XX E BELLEVUE PL,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1824,018,42,8,06,1176982,1907530,2015,02/10/2018 03:50:01 PM,41.901604915,-87.625363254,"(41.901604915, -87.625363254)"
10232363,HY420107,08/01/2015 08:00:00 PM,113XX S LOOMIS ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2234,022,34,75,06,1169034,1829349,2015,02/10/2018 03:50:01 PM,41.687243574,-87.656816814,"(41.687243574, -87.656816814)"
10232364,HY420101,09/12/2015 04:37:00 AM,032XX W MAYPOLE AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,true,1123,011,28,27,02,1154662,1900797,2015,02/10/2018 03:50:01 PM,41.88360511,-87.70752754,"(41.88360511, -87.70752754)"
10232365,HY420105,09/11/2015 09:30:00 PM,045XX S WHIPPLE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0922,009,14,58,07,1156792,1874486,2015,02/10/2018 03:50:01 PM,41.81136185,-87.700418035,"(41.81136185, -87.700418035)"
10232366,HY420064,09/12/2015 03:30:00 AM,0000X W 108TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0513,005,34,49,08B,1177901,1833023,2015,02/10/2018 03:50:01 PM,41.697129896,-87.624245276,"(41.697129896, -87.624245276)"
10232367,HY419922,09/12/2015 12:01:00 AM,034XX W GRACE ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1732,017,35,16,08B,1152838,1925054,2015,02/10/2018 03:50:01 PM,41.950204744,-87.713581768,"(41.950204744, -87.713581768)"
10232368,HY420076,09/11/2015 11:30:00 PM,034XX N ROCKWELL ST,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,1921,019,47,5,08B,1158202,1922633,2015,02/10/2018 03:50:01 PM,41.94345324,-87.693930558,"(41.94345324, -87.693930558)"
10232370,HY420033,09/12/2015 01:30:00 AM,013XX S INDEPENDENCE BLVD,0650,BURGLARY,HOME INVASION,RESIDENCE,false,false,1011,010,24,29,05,1151467,1893553,2015,02/10/2018 03:50:01 PM,41.863790105,-87.719450164,"(41.863790105, -87.719450164)"
10232371,HY420092,09/12/2015 03:30:00 AM,028XX S KEDZIE AVE,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,1033,010,12,30,08A,1155487,1885114,2015,02/10/2018 03:50:01 PM,41.8405527,-87.704919592,"(41.8405527, -87.704919592)"
10232372,HY420110,09/12/2015 05:40:00 AM,012XX S SPRINGFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,true,1011,010,24,29,14,1150573,1894178,2015,02/10/2018 03:50:01 PM,41.865522673,-87.722715696,"(41.865522673, -87.722715696)"
10232373,HY420045,09/12/2015 02:30:00 AM,038XX W ROOSEVELT RD,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,false,false,1011,010,24,29,03,1151031,1894438,2015,02/10/2018 03:50:01 PM,41.866227191,-87.721027537,"(41.866227191, -87.721027537)"
10232375,HY420100,09/12/2015 04:00:00 AM,072XX S CHAMPLAIN AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,true,0323,003,6,69,04A,1181818,1857126,2015,02/10/2018 03:50:01 PM,41.763181992,-87.609161079,"(41.763181992, -87.609161079)"
11230834,JB152295,11/28/2017 12:59:00 PM,032XX W BELMONT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,DEPARTMENT STORE,false,false,1733,017,35,21,11,,,2017,02/15/2018 03:50:23 PM,,,
10232377,HY420029,09/12/2015 12:30:00 AM,033XX N HALSTED ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1924,019,44,6,08B,1170328,1922592,2015,02/10/2018 03:50:01 PM,41.943083876,-87.649362673,"(41.943083876, -87.649362673)"
10232378,HY419986,09/12/2015 12:30:00 AM,035XX N ROCKWELL ST,0820,THEFT,$500 AND UNDER,PARK PROPERTY,false,false,1921,019,47,5,06,1158151,1923322,2015,02/10/2018 03:50:01 PM,41.945344943,-87.694099124,"(41.945344943, -87.694099124)"
10232379,HY419889,09/11/2015 10:26:00 PM,038XX N SHEFFIELD AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,1923,019,44,6,03,1168915,1925750,2015,02/10/2018 03:50:01 PM,41.951780377,-87.654464178,"(41.951780377, -87.654464178)"
10232380,HY420002,09/12/2015 01:25:00 AM,027XX N PINE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,1935,019,43,7,14,1172652,1918576,2015,02/10/2018 03:50:01 PM,41.932012618,-87.640940116,"(41.932012618, -87.640940116)"
10232382,HY420111,09/12/2015 05:31:00 AM,122XX S ELIZABETH ST,0850,THEFT,ATTEMPT THEFT,RESIDENCE,false,false,0524,005,34,53,06,1170215,1823560,2015,02/10/2018 03:50:01 PM,41.671332054,-87.652660749,"(41.671332054, -87.652660749)"
10232386,HY420125,09/11/2015 10:30:00 AM,015XX W MADISON ST,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,1224,012,27,28,08B,1166294,1900109,2015,02/10/2018 03:50:01 PM,41.881476477,-87.66483362,"(41.881476477, -87.66483362)"
10232387,HY420120,09/12/2015 01:30:00 AM,046XX N BROADWAY,0810,THEFT,OVER $500,CTA TRAIN,false,false,1913,019,46,3,06,1167942,1930944,2015,02/10/2018 03:50:01 PM,41.966053999,-87.657890403,"(41.966053999, -87.657890403)"
10232388,HY419896,09/11/2015 09:00:00 PM,039XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0214,002,3,38,08B,1179501,1879045,2015,09/24/2015 07:50:13 PM,41.823382974,-87.616983818,"(41.823382974, -87.616983818)"
11859797,JC471562,10/13/2019 08:00:00 AM,089XX S NORMAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2223,022,21,71,14,1174532,1845675,2019,10/20/2019 04:03:03 PM,41.731924228,-87.636205518,"(41.731924228, -87.636205518)"
11034262,JA363091,08/01/2015 12:00:00 PM,055XX S WABASH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,0225,002,20,40,11,,,2015,07/29/2017 03:56:00 PM,,,
10088729,HY277481,05/27/2015 07:23:00 PM,045XX W WILCOX ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1113,011,28,26,14,1146260,1898956,2015,02/10/2018 03:50:01 PM,41.878717176,-87.738427509,"(41.878717176, -87.738427509)"
10232389,HY419134,09/10/2015 08:00:00 PM,059XX N RIDGE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,2012,020,40,77,07,1164087,1939861,2015,02/10/2018 03:50:01 PM,41.99060508,-87.671811275,"(41.99060508, -87.671811275)"
10232391,HY420098,09/12/2015 03:45:00 AM,085XX S EXCHANGE AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,true,true,0423,004,10,46,04B,1197293,1849013,2015,09/24/2015 07:50:13 PM,41.740547832,-87.552713184,"(41.740547832, -87.552713184)"
10232393,HY420129,09/08/2015 09:00:00 AM,035XX S COTTAGE GROVE AVE,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,RESIDENCE,false,false,0212,002,4,36,20,1181368,1881512,2015,02/10/2018 03:50:01 PM,41.830109681,-87.610058377,"(41.830109681, -87.610058377)"
10232394,HY419111,09/11/2015 11:30:00 AM,029XX S STATE ST,0560,ASSAULT,SIMPLE,CHA APARTMENT,false,false,0133,001,3,35,08A,1176765,1885239,2015,02/10/2018 03:50:01 PM,41.840441964,-87.626834206,"(41.840441964, -87.626834206)"
10232398,HY420152,09/11/2015 11:00:00 PM,049XX N ELSTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,1712,017,39,14,14,1144482,1932406,2015,02/10/2018 03:50:01 PM,41.970540931,-87.744112076,"(41.970540931, -87.744112076)"
10232399,HY419110,02/01/2015 09:00:00 AM,064XX S SEELEY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0726,007,15,67,11,1163803,1861934,2015,02/10/2018 03:50:01 PM,41.776773017,-87.675054567,"(41.776773017, -87.675054567)"
10232400,HY420132,09/12/2015 06:30:00 AM,029XX W 82ND ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0835,008,18,70,03,1158337,1850109,2015,02/10/2018 03:50:01 PM,41.744436482,-87.695414317,"(41.744436482, -87.695414317)"
10232401,HY420150,09/11/2015 07:30:00 PM,035XX S PARNELL AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,0915,009,11,60,06,1173209,1881406,2015,02/10/2018 03:50:01 PM,41.830003408,-87.639996756,"(41.830003408, -87.639996756)"
10232402,HY420138,09/12/2015 06:57:00 AM,035XX S WASHTENAW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0911,009,12,58,08B,1158937,1881198,2015,02/10/2018 03:50:01 PM,41.82973678,-87.692366603,"(41.82973678, -87.692366603)"
10232404,HY416671,09/09/2015 01:00:00 PM,002XX W MONROE ST,1155,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,OTHER,false,false,0122,001,2,32,11,1174585,1899875,2015,02/10/2018 03:50:01 PM,41.880653112,-87.634396649,"(41.880653112, -87.634396649)"
10232405,HY420154,09/11/2015 04:00:00 PM,026XX W POTOMAC AVE,0810,THEFT,OVER $500,APARTMENT,false,true,1423,014,26,24,06,1158659,1908547,2015,02/10/2018 03:50:01 PM,41.904790865,-87.692637679,"(41.904790865, -87.692637679)"
10232406,HY418848,09/10/2015 06:00:00 PM,035XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,SPORTS ARENA/STADIUM,false,false,0212,002,4,35,06,1179422,1881517,2015,02/10/2018 03:50:01 PM,41.830168138,-87.617198042,"(41.830168138, -87.617198042)"
10232407,HY420119,09/12/2015 05:30:00 AM,007XX N ST LOUIS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,false,false,1121,011,27,23,07,1152916,1904640,2015,02/10/2018 03:50:01 PM,41.894185449,-87.71383715,"(41.894185449, -87.71383715)"
10232408,HY420155,08/25/2015 12:01:00 AM,071XX S COLES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0334,003,7,43,07,1194037,1858232,2015,02/10/2018 03:50:01 PM,41.765925925,-87.564340689,"(41.765925925, -87.564340689)"
10232409,HY420134,09/12/2015 05:50:00 AM,072XX S LANGLEY AVE,0650,BURGLARY,HOME INVASION,RESIDENCE,false,false,0323,003,6,69,05,1182149,1857109,2015,02/10/2018 03:50:01 PM,41.763127689,-87.60794844,"(41.763127689, -87.60794844)"
10232410,HY419448,09/05/2015 12:00:00 AM,010XX N LAWNDALE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,1112,011,27,23,20,1151521,1906778,2015,02/10/2018 03:50:01 PM,41.900079859,-87.718904349,"(41.900079859, -87.718904349)"
10232411,HY420160,09/12/2015 06:55:00 AM,016XX W NORTH AVE,0810,THEFT,OVER $500,STREET,false,false,1433,014,1,24,06,1165008,1910716,2015,02/10/2018 03:50:01 PM,41.910610256,-87.669254278,"(41.910610256, -87.669254278)"
10232412,HY420184,09/12/2015 12:45:00 AM,035XX N CLARK ST,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,false,false,1924,019,44,6,06,1168657,1923609,2015,02/10/2018 03:50:01 PM,41.945910991,-87.655474824,"(41.945910991, -87.655474824)"
10232413,HY420158,09/12/2015 07:45:00 AM,071XX S VINCENNES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0731,007,6,69,14,1176547,1857489,2015,02/10/2018 03:50:01 PM,41.764298252,-87.628469245,"(41.764298252, -87.628469245)"
10232415,HY415118,09/08/2015 12:30:00 AM,070XX S ASHLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,false,false,0734,007,17,67,07,1166899,1857936,2015,02/10/2018 03:50:01 PM,41.76573639,-87.66381882,"(41.76573639, -87.66381882)"
10232418,HY420167,09/07/2015 03:00:00 AM,011XX N MILWAUKEE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1213,012,27,24,07,1165843,1908028,2015,02/10/2018 03:50:01 PM,41.903216424,-87.6662636,"(41.903216424, -87.6662636)"
10232419,HY416776,07/19/2015 12:00:00 PM,015XX S SANGAMON ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,1232,012,25,28,26,1170443,1892718,2015,02/10/2018 03:50:01 PM,41.861105328,-87.649814857,"(41.861105328, -87.649814857)"
10232420,HY420192,09/12/2015 08:45:00 AM,104XX S INDIANA AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0512,005,9,49,08A,1179425,1835851,2015,02/10/2018 03:50:01 PM,41.704855752,-87.618579358,"(41.704855752, -87.618579358)"
10892876,HX190994,03/19/2014 10:00:00 AM,024XX S ST LOUIS AVE,2050,NARCOTICS,CRIMINAL DRUG CONSPIRACY,STREET,true,false,1024,010,22,30,18,,,2014,07/29/2017 03:52:50 PM,,,
10892948,HX543469,12/15/2014 04:58:00 PM,038XX W MONROE ST,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,true,false,1122,011,28,26,18,,,2014,07/29/2017 03:52:50 PM,,,
10088731,HY277468,05/27/2015 07:15:00 PM,001XX S KOSTNER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1113,011,28,26,18,1147084,1898884,2015,02/10/2018 03:50:01 PM,41.878503887,-87.735403755,"(41.878503887, -87.735403755)"
10131405,HY320245,06/28/2015 09:51:00 PM,063XX N CICERO AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,1621,016,39,12,05,1143268,1941741,2015,02/10/2018 03:50:01 PM,41.996179677,-87.748341652,"(41.996179677, -87.748341652)"
10232423,HY420226,09/12/2015 06:00:00 AM,012XX N ASHLAND AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1433,014,1,24,06,1165497,1908460,2015,02/10/2018 03:50:01 PM,41.904409238,-87.667522209,"(41.904409238, -87.667522209)"
10232424,HY420209,09/11/2015 07:00:00 PM,055XX S WOODLAWN AVE,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,0235,002,5,41,06,1185165,1868610,2015,02/10/2018 03:50:01 PM,41.794617111,-87.596533202,"(41.794617111, -87.596533202)"
